,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
281,48.17268268890466,12.83052921295166,DE,5.0,33.5,48.95858323196803,"Good amount of traffic, not only locals but many liscence plates with N, M, Reg, Braunau, Vienna. 
Wonderful spot, bus station and an entrance to a parking lot. Cars can see you from far and the traffic lights slow traffic down.


―Anonymous, November 2022

Got taken to central Munich after short wait.

―Niko, January 2023",DE,5.0
279,48.16587534604901,11.456401089899996,DE,5.0,35.0,,"Reconstruction work (August 2012), cars are not really willing to stop (first thing) because they are just able to pick you up if they are driving into kentucky fried chicken (very small entrance and not easy to realize that quickly especially when drivers are on the left lane ) and secondly mainly local traffic...

―Anonymous, August 2012

yes, they are working on the road, so pretty hard to hitchhike there. I was lucky on the 14th of August (2012). because at that day they were just doing the other side YET. I got a ride in 1.5 hour, it was a 220 km long ride. :) 

―AdrianB (Hitchwiki), August 2012

On November 2012 they almost finished the construction. When I got there the first car from the first green light stopped for me, less than 30 seconds waiting!!!

―Gustavobretz (Hitchwiki), November 2012

I got a ride to Raststatte Denkendorf after 25 minutes, again! :) Great place, traffic goes slowly!

―AdrianB (Hitchwiki), August 2015

I agree, don't wait at the bus stop ""Blutenburg"" but continue until Kentucky Fried Chicken, excellent to go to A8 Ulm/Stuttgart...

―Anonymous, July 2011

Take S2 (from centre to Dachau/Petershausen) to stop Obermenzig and walk 1-2km west to get here.

―Anonymous, October 2011

Should be excellent for Ulm, but we wanted to get to Deggendorf and no one stopped in one hour, then we went to the petrol station on the other side and a random Polish guy brought us to the other side of the city.

―Prochy (Hitchwiki), July 2012

coming by the tram 17 to Amalienburgstrasse then take the bus 143 to Blutenburg station.

get off and walk 200 metres until you see a KFC (fast food).
direction north-west : AUGSBURG-STUTTGART.
started to hh together with a german who wants to be in Augsburg.
the second driver take us both.
i was with a sign: AUGSBURG-STUTTGART.
time of waiting: 7 minutes.
give me the ride for 218 km
the road it was under construction on other side-first half of July 2012.

―Flo1990 (Hitchwiki), February 2015

perfect spot to go west. Lots of traffic. Nevertheless I had to wait 50 mins to find a ride out. Still the best place to go west. Probably better to have a sign


―Chris1337 (Hitchwiki), March 2015

go to the KFC and ask people directly!

―Anonymous, April 2015

Oct 15; Agree with the others.
easy spot...u can be seen in the dark. If its late and cold get a bucket of chicken. Good place :D

―LaZubi (Hitchwiki), October 2015

Good spot, but sometimes there are travel busses blocking the spot but you can always ask at the carpark of KFC

―Tabea (Hitchwiki), August 2016

Good spot. 
We waited there only for 20 minutes and getting a lift to the Ulm.


―Dadzios (Hitchwiki), September 2016

Great place, next to the KFC, stand after the corner, long space for the cars to stop. Easy to get here by bus from the centre. But this spot is not for the ""bus stop"" spot nearby. Nevertheless, I think this onne is better. Direction: A8. 2 persons (me and my girlfriend), Saturday, 10 mins

―Anonymous, August 2018

Great place, expecially as it is just on the road leading to the autobahn, and there is a great place for cars to stop. Though it is a 1km walk from the nearest s bahn stop.

―Anonymous

very good place,for going to ulm and further A8 and A7.
directly at the Bus Station ""Blutenburg"". seldom used Bus station where cars can stop

―Anonymous",DE,5.0
278,48.16517330427039,11.457064390183156,DE,5.0,,,,DE,5.0
277,48.164888702937425,11.459230075918661,DE,5.0,12.5,,"Aside of a Jet fuel station, so you can wait with a sign (cars can stop at the small intersection behind) or ask people. Still lots of local traffic, unfortunately.

―Anonymous, September 2011

I waited two times directly in front of the Jet gas station and both times I got a ride within 5 minutes. 
There is no better way to travel.

―Burmica (Hitchwiki), December 2012

By asking person who are taking fuel at the petrol station.
It took me app. 20 min to get a ride torwards stuttgart.
most people i asked were from munic but still drove up north,
but still found a great ride ☺

―Coolf (Hitchwiki), April 2015

Very good with a Sign. Asking People at the Petrol Station is not very helpful beause of much local traffic, but maybe you are lucky.

―Anonymous, November 2015

Started here to go west (A8), need just 3 min!!!

―Anonymous

from the city take the S2 direction to Petershausen and get off at Obermenzing, then just follow the Verdistrae to the end, it's a 10 minutes walk to get there, but you can already try hitchhiking during the walk...

―Anonymous, July 2013",DE,5.0
273,48.1526557075859,9.49548125267029,DE,5.0,,,,DE,5.0
1242,50.984526030164,12.997626235517,DE,5.0,15.0,,"Cars come slowly around the corner. Quickly got a lift towards the A4 to Dresden every of the four times I tried.

―Anonymous, February 2011",DE,5.0
2092,52.685348598513926,13.00947858881795,DE,5.0,5.0,,"was here twice. first time i waited 20 minutes (thumbs up with a sign), then a guy took me to rostock. second time i ask just one woman and she took me directly to hamburg.

―Anonymous, June 2013

second guy i asked took me close to rostock... but there is not a lot going on at night lucky me then!^^

―Anonymous, October 2012",DE,5.0
2094,52.694893965406294,9.688084940525355,DE,5.0,18.0,,"Great Spot when heading towards Hamburg. In the back is some kind of restaurant, a lot of people stop over there. 

―Qrisss (Hitchwiki), September 2013

I was even asked if I need a lift onto A27 to Bremen, I had not done anything, at 9 p.m.

―Kolodez (Hitchwiki), September 2014

The 4th car stopped and give us a ride to Vejle, DK. Good place to camp in the nearby woods too.(June2014)

―Ewelinalucy (Hitchwiki), December 2014

Allertal Ost/West


―Anonymous, July 2015

without doing anything, I was asked if I need a lift to the A27...The guy took me to Bremen - nice spot.

―Talliknalli (Hitchwiki), September 2015

We wanted to go to Hamburg. people offered us plenty of rides to Bremen, but it took an hour to get a car to Hamburg. It´s a great spot though.


―Thumb-up (Hitchwiki), May 2016

Direct lift to Bremen in just 3 min.

―TheKylling (Hitchwiki), May 2016

best fucking Raststätte in Germany. Never waitet more ten 10 minutes here. Perfecto for going to Hamburg/Kiel (A7) or Bremen (A27)


―Anonymous, June 2017

First person I asked drove me to a tram station in Bremen

―Anonymous, January 2018

As everyone else said, very good place to Hamburg or Bremen

―Anonymous, September 2019

Amazing spot to get north towards Hamburg. Even though it was dark, I was gone in less than five minutes. Advice: Don't get stuck in Stillhorn (last service station before Hamburg) after dark. It's dead.

―Anonymous",DE,5.0
2095,52.69499041553489,9.68576671842382,DE,5.0,22.5,,"I was waiting under the bridge on the ramp towards Hannover, and got a ride from a nice driver in 15 minutes to Lepzig.

―Kwy1200 (Hitchwiki), May 2012

Asked drivers at the gas-station. Found a driver who brought me almost directly to my home near Bielefeld (A2)

―Anonymous, September 2012

Easy to get a ride up north. Early afternoon on a Friday.

―Krassberd (Hitchwiki), April 2013

We were still discussing where to stand without putting our thumbs out when sb already opened their window and asked us where we wanted to go, perfect! Really crowded on a friday afternoon.

―Koendev (Hitchwiki), September 2013

I waited 1 1/2 hours for a lift to A2, east (Berlin).

―Kolodez (Hitchwiki), September 2014

Never waited more than 20 min here in any direction when asking people directly. 

―Wasserpflanze (Hitchwiki), April 2015

Stood right at the entry (where trucks and cars split) with a sign and quickly found a car to go with - even more offers when my girlfriend was standing there alone. Mostly nice people.

―Grgrrp (Hitchwiki), September 2015

Sunday afternoon:
Nearly everybody was going south here, but only a few people had 2 free seats for us. After 20 minutes we found a couple that gave us a lift to Göttingen.

―Anonymous, January 2018

Very big and busy station. Perfect conditions to hitchhike south. Got a lift to Mannheim in seconds because someone asked me if i need a lift!

―Anonymous

Allertal is the last station before crossing A2. so if you want to go directing Berlin or Magdeburg/Leipzig you should get out here. most people are travelling to the south so it's not thaaat easy. but if you ask for Braunschweig you can get off at the next petrol station on the A2 in front of Braunschweig (Zweidorfer Holz). I've waited 10 minutes ;)

―Anonymous

Allertal West; Extremely well used raststtte on the A7, due to its location on the stretch of autobahn where all the traffic to Hamburg/Bremen and Hannover/Rhein-Ruhr converge. To the north the A27 and A7 merge, to the south the A352/A2 and A7. Probably the best spot north of Hannover, stood here for 90 seconds trying to get out...

―Anonymous",DE,5.0
1238,50.978328172856905,14.784516334533436,DE,5.0,,,,DE,5.0
892,50.097129842163675,8.353058623772586,DE,5.0,34.0,,"April 2013: Got there from the train station Auringen-Medenbach (there's a good description in the german wiki!). Got a direct lift to Düsseldorf-Airport from here in almost no time!

―Anonymous, April 2013

waited with a girl on a sunny sunday during summer for 1:30 hrs for a ride to düsseldorf, but a guy offered a ride to wupertall after 5 min we got there and we refused. We thought we were in a lucky day and somebody would take us directly to köln

―Gustavobretz (Hitchwiki), June 2014

Lots of cars going to Cologne and the Ruhr Area. Some Dutch cars and few Belgians.

―Anonymous, September 2015

Got a ride in less than 5 min. I was asking people for a ride to Duisburg and we got it exactly to our destination. 

―Gustavobretz (Hitchwiki), June 2016

Autobahn Service station ""Medenbach Ost"" on the A3 towards Cologne.

There is a petrol station and a restaurant. Getting to the opposite side is a 20 minute walk.

―Anonymous, February 2012",DE,5.0
262,48.12682553020855,11.522019742162879,DE,5.0,20.0,,"I think this is probably the best spot in Munich for going to Lindau. You can get there quite easily from the main trainstation. It took me about fifteen minutes (weekday 6pm) to find a ride to Wangen im Allgäu. Didn't find anyone going until Lindau.

―Corwohl (Hitchwiki), May 2014

got a lift until memmingen by a guy driving to france. first guy i asked 

―Anonymous, September 2014

Aral petrol station. Very busy place with a lot of local traffic, but still a very good spot for rides going direction Memmingen, Lindau and further on to Switzerland. Just ask the drivers directly, don't stand on the road.

―Tomtom (Hitchwiki), November 2014

Best spot in Munich to get to lake Constance! 
If not directly to Lindau you will find a ride to the first service station ""Lechwiesen"" very fast. 

―Cha (Hitchwiki), March 2015

Didn't seem so busy surprisingly on a Friday 10 am, or just local traffic. However after 30 minutes I got a ride to Switzerland :)


―Masanfe (Hitchwiki), June 2015

Very easy to get to, Hitchwiki explains how. Although the bus no. is wrong, bus 63! Have to change it later in the wiki. 

―Masanfe (Hitchwiki), June 2015

Place is ok. My mistake was that I agreed to get lift to exit 32 (Gilchin) where I got stuck for few hours. I'd rather wait there longer and wait for somebody going to Rasthof on A96 next to Landsberg.

―Witowitold (Hitchwiki), July 2015

Still works well aka fast every time. Usually directly to Lindau, sometimes a rest stop along the way.  

―Cha (Hitchwiki), July 2015

In may opinion is the best place to get to Lidau. Not to far from city.

―Anonymous, August 2015

I was at the exit of the station, about 3 cars stopped before getting a direct ride to zurich, waited there about 30min.

―Csp (Hitchwiki), September 2015

Great spot to Lindau. Recommend taking lifts to Rasthof Landsberg.

―Mrm1985 (Hitchwiki), March 2016

Not even 15 min and a straight ride to Zurich


―Anonymous, August 2019

took us 20min to catch a car to Switzerland (boy and girl)

―Anonymous, August 2019

Aral Gasstation right at the beginning of the A96 - good for hitchhiking towards Lindau and Switzerland

―Anonymous, February 2013",DE,5.0
